CSV_Age,Day_mth_year_cat,Pet_ageMonths,AnimalID,AnimalType,Breed,Color,DateTime,ID,Pet_Name,Outcome_Subtype,Outcome_Type,Pet_Sex
1,month,1.00,,Dog,Australian Kelpie Mix,Tricolor,15/10/2013 16:11,7575,,,,Intact Female
1,month,1.00,,Dog,Golden Retriever Mix,Brown,22/10/2014 16:23,7662,,,,Neutered Male
1,month,1.00,,Dog,Labrador Retriever/Australian Shepherd,Tricolor,9/7/2014 16:54,7733,Prince,,,Neutered Male
1,month,1.00,,Dog,Pit Bull Mix,Black,6/9/2014 14:07,7822,,,,Intact Female
1,month,1.00,,Dog,Pit Bull Mix,Black,6/9/2014 14:08,7823,,,,Intact Female
1,month,1.00,,Dog,German Shepherd/Labrador Retriever,Brown/Black,18/12/2013 11:49,7835,621869,,,Intact Male
1,month,1.00,,Dog,Australian Shepherd/Anatol Shepherd,Blue Merle,2/4/2015 17:27,7857,,,,Intact Female
1,month,1.00,,Dog,Anatol Shepherd Mix,Sable/Black,26/11/2014 18:11,7909,,,,Spayed Female
1,month,1.00,,Dog,Jack Russell Terrier/Beagle,White/Brown,21/5/2015 16:33,7925,,,,Spayed Female
1,month,1.00,,Dog,Pit Bull Mix,Blue/White,12/10/2013 18:34,7976,Coal,,,Neutered Male
1,month,1.00,,Dog,Boxer Mix,Black,19/6/2015 0:00,7992,,,,Unknown
1,month,1.00,,Dog,Cardigan Welsh Corgi Mix,Brown Brindle/White,6/2/2015 18:29,8046,,,,Spayed Female
1,month,1.00,,Dog,Miniature Poodle Mix,Black/White,6/2/2016 19:24,8118,Fiona,,,Spayed Female
1,month,1.00,,Dog,Chihuahua Shorthair Mix,Brown/White,8/2/2015 13:55,8119,,,,Intact Female
1,month,1.00,,Dog,German Shepherd Mix,Sable,26/7/2014 16:17,8162,Bianca,,,Spayed Female
1,month,1.00,,Dog,Australian Cattle Dog Mix,Sable/White,30/5/2014 17:34,8206,,,,Intact Female
1,month,1.00,,Dog,Catahoula Mix,Red,25/3/2014 18:48,8307,Gambit,,,Neutered Male
1,month,1.00,,Dog,Pit Bull Mix,Black,27/11/2015 16:55,8335,Luna,,,Intact Female
1,month,1.00,,Dog,Maltese/Miniature Poodle,White/Buff,23/3/2014 11:28,8358,Belle,,,Spayed Female
1,month,1.00,,Dog,Pit Bull Mix,Black,10/8/2014 13:05,8363,,,,Intact Male
1,month,1.00,,Dog,Australian Cattle Dog Mix,Red Tick/Brown,13/8/2014 17:44,8454,Allie,,,Spayed Female
1,month,1.00,,Dog,Labrador Retriever Mix,Brown,20/6/2014 13:17,8609,,,,Intact Female
1,month,1.00,,Dog,German Shepherd Mix,Tan,17/9/2015 9:30,8692,Klaus,,,Intact Male
1,month,1.00,,Dog,German Shepherd Mix,Black/Tan,19/11/2013 18:59,8729,,,,Intact Female
1,month,1.00,,Dog,Irish Setter/Pit Bull,Black,27/10/2014 14:04,8739,Blackie,,,Intact Male
1,month,1.00,,Dog,Golden Retriever Mix,Gold,1/12/2015 16:16,8740,,,,Intact Male
1,month,1.00,,Dog,Jack Russell Terrier Mix,White/Brown,5/7/2014 16:49,8768,,,,Intact Female
1,month,1.00,,Dog,Australian Cattle Dog Mix,Blue Merle,8/12/2014 18:30,8782,,,,Spayed Female
1,month,1.00,,Dog,Chihuahua Shorthair Mix,Buff/White,16/2/2015 17:11,8810,,,,Neutered Male
1,month,1.00,,Dog,Border Collie/Labrador Retriever,Black/White,12/12/2013 18:16,8892,,,,Intact Male
1,month,1.00,,Dog,Border Collie Mix,White/Brown Brindle,14/5/2014 17:53,8909,Jules,,,Spayed Female
1,month,1.00,,Dog,Flat Coat Retriever/Pit Bull,Buff,29/9/2014 13:08,8994,,,,Intact Female
1,month,1.00,,Dog,Pit Bull Mix,Brown/White,3/4/2014 13:23,9098,,,,Intact Male
1,month,1.00,,Dog,Labrador Retriever Mix,Black,30/4/2014 14:25,9163,Sylvia,,,Intact Female
1,month,1.00,,Dog,German Shepherd/Mastiff,Tan/Black,18/12/2013 17:40,9194,,,,Neutered Male
1,month,1.00,,Dog,Labrador Retriever/Australian Shepherd,Black,9/7/2014 18:21,9199,Nyx,,,Spayed Female
1,month,1.00,,Dog,Australian Cattle Dog Mix,Tricolor,21/5/2014 17:07,9355,Sasha,,,Spayed Female
1,month,1.00,,Dog,Australian Kelpie Mix,Sable/White,15/10/2013 16:11,9415,,,,Intact Male
1,month,1.00,,Dog,German Shepherd Mix,Black/Brown,17/6/2014 13:21,9489,,,,Neutered Male
1,month,1.00,,Dog,Miniature Poodle Mix,Black/White,23/7/2014 16:02,9496,,,,Intact Male
1,month,1.00,,Dog,Chihuahua Shorthair Mix,Buff,14/8/2015 18:09,9503,,,,Intact Male
1,month,1.00,,Dog,Australian Cattle Dog Mix,White/Black,12/1/2016 18:41,9527,,,,Spayed Female
1,month,1.00,,Dog,Pointer Mix,White/Black,21/8/2014 15:37,9545,,,,Intact Male
1,month,1.00,,Dog,Jack Russell Terrier Mix,Black/Tan,5/7/2014 16:50,9634,,,,Intact Female
1,month,1.00,,Dog,Chihuahua Shorthair Mix,White,12/5/2015 17:37,9851,,,,Intact Female
1,month,1.00,,Dog,Rottweiler Mix,Brown/Tan,6/12/2013 11:30,9886,,,,Intact Female
1,month,1.00,,Dog,German Shepherd Mix,Black/Brown Brindle,17/12/2013 13:22,9920,Otter,,,Neutered Male
1,month,1.00,,Dog,Labrador Retriever/Boxer,White/Cream,6/5/2015 17:48,9938,,,,Neutered Male
1,month,1.00,,Dog,Chihuahua Shorthair Mix,Brown,27/7/2014 11:45,9953,Maxine,,,Spayed Female
1,month,1.00,,Dog,Beagle/German Shepherd,Tricolor,1/2/2015 13:02,9985,Sassy,,,Spayed Female
1,month,1.00,,Dog,German Shepherd/Labrador Retriever,Black/White,18/3/2015 17:29,9994,Martini,,,Spayed Female
1,month,1.00,,Dog,Pit Bull Mix,White/Blue,21/6/2015 17:52,10000,,,,Intact Male
1,month,1.00,,Dog,Border Collie Mix,Black/White,12/5/2015 11:43,10042,,,,Unknown
1,month,1.00,,Dog,Labrador Retriever Mix,Tan/White,2/5/2015 20:32,10127,,,,Spayed Female
1,month,1.00,,Dog,Labrador Retriever Mix,Brown/White,2/5/2015 17:05,10142,Axel,,,Neutered Male
1,month,1.00,,Dog,Australian Kelpie Mix,Tricolor,15/10/2013 16:10,10174,,,,Intact Female
1,month,1.00,,Dog,Australian Kelpie Mix,Tricolor,15/10/2013 16:11,10295,,,,Intact Male
1,month,1.00,,Dog,Miniature Poodle Mix,Cream/White,20/11/2014 18:48,10398,Mary,,,Intact Female
1,month,1.00,,Dog,Anatol Shepherd Mix,Brown/White,1/4/2015 17:50,10425,Zuky,,,Spayed Female
1,month,1.00,,Dog,Catahoula Mix,Blue Merle,18/6/2014 17:05,10441,,,,Intact Male
1,month,1.00,,Dog,Labrador Retriever/German Shepherd,Brown,25/4/2015 17:54,10609,Sally,,,Spayed Female
1,month,1.00,,Dog,Cairn Terrier Mix,Tricolor,16/11/2014 17:06,10639,Sterling,,,Neutered Male
1,month,1.00,,Dog,Labrador Retriever Mix,Sable/White,2/5/2015 20:28,10799,,,,Spayed Female
1,month,1.00,,Dog,German Shepherd Mix,Brown/Black,31/5/2014 11:30,10807,,,,Intact Male
1,month,1.00,,Dog,Labrador Retriever/Australian Shepherd,Black/White,11/7/2014 7:15,10876,Mako,,,Spayed Female
1,month,1.00,,Dog,Jack Russell Terrier/Labrador Retriever,Buff,15/6/2014 17:41,10880,,,,Intact Female
1,month,1.00,,Dog,Australian Cattle Dog Mix,Blue Merle,9/7/2015 0:00,10910,,,,Intact Male
1,month,1.00,,Dog,Chihuahua Shorthair Mix,Buff,14/8/2015 18:09,10922,,,,Intact Female
1,month,1.00,,Dog,Labrador Retriever Mix,Black/White,13/2/2016 17:25,11023,Penelope,,,Spayed Female
1,month,1.00,,Dog,Labrador Retriever Mix,Brown/Black,7/2/2015 18:58,11025,,,,Neutered Male
1,month,1.00,,Dog,Pit Bull Mix,Brown/White,3/4/2014 13:22,11059,,,,Intact Male
1,month,1.00,,Dog,Plott Hound Mix,Brown/Black,14/9/2015 13:36,11099,,,,Intact Female
1,month,1.00,,Dog,German Shepherd Mix,Brown,31/5/2014 11:31,11136,,,,Intact Female
1,month,1.00,,Dog,Labrador Retriever Mix,Sable,2/5/2015 20:40,11439,,,,Neutered Male
1,month,1.00,A677334,Dog,Cairn Terrier/Chihuahua Shorthair,Black/Tan,25/4/2014 13:04,,Elsa,Partner,Transfer,Intact Female
1,month,1.00,A689601,Dog,Miniature Pinscher/Chihuahua Shorthair,Tricolor,23/11/2014 18:55,,Abby,Foster,Adoption,Spayed Female
1,month,1.00,A700707,Dog,Plott Hound/Labrador Retriever,Black/Brown Brindle,20/4/2015 14:41,,Sallie,,Adoption,Spayed Female
1,month,1.00,A693272,Dog,Beagle/German Shepherd,Black/Brown,31/1/2015 13:33,,Kodiak,,Adoption,Neutered Male
1,month,1.00,A681576,Dog,Labrador Retriever/Blue Lacy,Chocolate/White,7/7/2014 16:52,,Pippin,Foster,Adoption,Neutered Male
1,month,1.00,A665221,Dog,Australian Cattle Dog Mix,Brown/Black,29/10/2013 11:28,,,Partner,Transfer,Intact Male
1,month,1.00,A671435,Dog,Chihuahua Shorthair Mix,Brown/Black,8/3/2014 17:42,,Dusty,Foster,Adoption,Neutered Male
1,month,1.00,A709799,Dog,Australian Kelpie Mix,Black,14/8/2015 13:21,,,Partner,Transfer,Intact Female
1,month,1.00,A711832,Dog,German Shepherd Mix,Red,17/9/2015 9:28,,,Partner,Transfer,Intact Female
1,month,1.00,A682578,Dog,Miniature Poodle Mix,Black/White,23/7/2014 16:02,,,Partner,Transfer,Intact Female
1,month,1.00,A705433,Dog,Dachshund Mix,Tricolor,22/6/2015 16:18,,,Suffering,Euthanasia,Intact Male
1,month,1.00,A704672,Dog,Dachshund Wirehair/Miniature Poodle,Black/Tan,1/8/2015 17:27,,Bentley,Foster,Adoption,Neutered Male
1,month,1.00,A701434,Dog,Chihuahua Shorthair Mix,Brown,3/5/2015 12:36,,,Partner,Transfer,Intact Female
1,month,1.00,A719294,Dog,Pit Bull Mix,White/Black,16/1/2016 18:54,,,Partner,Transfer,Intact Female
1,month,1.00,A689603,Dog,Miniature Pinscher/Chihuahua Shorthair,Chocolate/Tan,23/11/2014 18:15,,Reeses,Foster,Adoption,Neutered Male
1,month,1.00,A679240,Dog,Beagle/Pug,White/Brown,24/5/2014 17:03,,Jude,Foster,Adoption,Neutered Male
1,month,1.00,A699826,Dog,Shih Tzu,Brown/White,30/5/2015 16:55,,,Foster,Adoption,Spayed Female
1,month,1.00,A681575,Dog,Labrador Retriever/Blue Lacy,Tricolor,13/7/2014 14:26,,Sandy,,Adoption,Spayed Female
1,month,1.00,A718343,Dog,Chihuahua Shorthair Mix,Brown/Black,3/1/2016 16:44,,,Partner,Transfer,Intact Male
1,month,1.00,A692294,Dog,Chihuahua Shorthair Mix,Brown Brindle/Black,18/11/2014 15:33,,,Partner,Transfer,Intact Male
1,month,1.00,A665277,Dog,Rat Terrier Mix,Tricolor,19/10/2013 17:37,,Coco,,Adoption,Spayed Female
1,month,1.00,A698564,Dog,Labrador Retriever/Boxer,Tan/White,6/5/2015 17:04,,Colby,,Adoption,Neutered Male
1,month,1.00,A682610,Dog,Labrador Retriever Mix,Black/White,1/8/2014 17:48,,Thor,Foster,Adoption,Spayed Female
1,month,1.00,A673726,Dog,Plott Hound Mix,Black/Brown Brindle,1/3/2014 17:51,,,Partner,Transfer,Intact Female
1,month,1.00,A709200,Dog,Chihuahua Shorthair/Pomeranian,Brown Brindle,9/8/2015 12:28,,Ladybird,,Adoption,Intact Female
1,month,1.00,A695823,Dog,Cardigan Welsh Corgi Mix,White/Brown Brindle,2/2/2015 17:49,,Figgy,Foster,Adoption,Neutered Male
1,month,1.00,A678847,Dog,Jack Russell Terrier Mix,Chocolate/White,16/6/2014 18:17,,Eva,Foster,Adoption,Spayed Female
1,month,1.00,A701191,Dog,Dachshund Mix,Black/Brown,26/4/2015 18:55,,Shiloh,,Return_to_owner,Neutered Male
1,month,1.00,A701436,Dog,Chihuahua Shorthair Mix,Brown Brindle/White,3/5/2015 12:36,,,Partner,Transfer,Intact Male
1,month,1.00,A678914,Dog,Labrador Retriever/Australian Shepherd,Black/White,9/7/2014 18:22,,Seven,Foster,Adoption,Spayed Female
1,month,1.00,A693532,Dog,German Shepherd Mix,Black/Brown,12/12/2014 19:04,,,,Adoption,Spayed Female
1,month,1.00,A689185,Dog,Golden Retriever Mix,Brown,22/10/2014 17:22,,Nala,Foster,Adoption,Spayed Female
1,month,1.00,A709798,Dog,Australian Kelpie Mix,Black,14/8/2015 13:21,,,Partner,Transfer,Intact Male
1,month,1.00,A711831,Dog,German Shepherd Mix,Sable,17/9/2015 9:28,,Hansel,Partner,Transfer,Intact Male
1,month,1.00,A690798,Dog,Pit Bull Mix,White/Blue,26/10/2014 12:51,,Spot,Suffering,Euthanasia,Intact Male
1,month,1.00,A677620,Dog,Border Collie Mix,White/Black Brindle,13/5/2014 17:20,,Jude,,Adoption,Neutered Male
1,month,1.00,A669910,Dog,Pit Bull Mix,White/Brown Brindle,10/2/2014 17:17,,,Partner,Transfer,Intact Male
1,month,1.00,A689063,Dog,Flat Coat Retriever/Pit Bull,Blue/White,29/9/2014 13:08,,,Partner,Transfer,Intact Female
1,month,1.00,A711837,Dog,German Shepherd Mix,Tan,17/9/2015 9:30,,Ludwig,Partner,Transfer,Intact Male
1,month,1.00,A679667,Dog,German Shepherd Mix,Black/Brown,17/6/2014 13:22,,,Partner,Transfer,Neutered Male
1,month,1.00,A668336,Dog,Pit Bull Mix,Black/White,2/12/2013 15:13,,,Partner,Transfer,Intact Female
1,month,1.00,A705937,Dog,Chihuahua Shorthair Mix,Black,26/6/2015 0:00,,,,Adoption,Neutered Male
1,month,1.00,A692621,Dog,Chihuahua Shorthair/Yorkshire Terrier,Brown/Black,24/11/2014 17:20,,Clyde,Partner,Transfer,Intact Male
1,month,1.00,A685270,Dog,Pit Bull Mix,Red,10/8/2014 13:05,,,Partner,Transfer,Intact Female
1,month,1.00,A711280,Dog,German Shepherd Mix,Brown/Black,7/9/2015 18:26,,,Partner,Transfer,Intact Female
1,month,1.00,A689177,Dog,Golden Retriever Mix,Brown,22/10/2014 15:56,,,Foster,Adoption,Neutered Male
1,month,1.00,A673729,Dog,Plott Hound Mix,Black/Brown Brindle,1/3/2014 13:21,,,Partner,Transfer,Intact Female
1,month,1.00,A711491,Dog,Plott Hound Mix,Brown/Black,14/9/2015 13:36,,,Partner,Transfer,Intact Male
1,month,1.00,A671188,Dog,Australian Cattle Dog Mix,Tricolor,14/2/2014 17:09,,Junie,Foster,Adoption,Spayed Female
1,month,1.00,A690195,Dog,Plott Hound Mix,Red,16/10/2014 16:56,,,Partner,Transfer,Intact Female
1,month,1.00,A695635,Dog,Border Collie Mix,Tricolor,21/2/2015 6:52,,,Foster,Adoption,Neutered Male
1,month,1.00,A684396,Dog,Chihuahua Shorthair Mix,Black/Brown,23/7/2014 8:24,,,Suffering,Euthanasia,Intact Male
1,month,1.00,A693792,Dog,Labrador Retriever Mix,Cream/White,7/2/2015 17:13,,Sadie,Foster,Adoption,Spayed Female
1,month,1.00,A668948,Dog,Chihuahua Shorthair Mix,Tricolor,12/12/2013 18:14,,,Partner,Transfer,Intact Female
1,month,1.00,A678288,Dog,Chihuahua Shorthair/Cairn Terrier,White,2/7/2014 9:44,,Bonnie,Foster,Adoption,Spayed Female
1,month,1.00,A711233,Dog,Dachshund Mix,Brown/White,10/9/2015 14:06,,Kami,Partner,Transfer,Intact Female
1,month,1.00,A720527,Dog,Labrador Retriever Mix,Black/White,13/2/2016 17:50,,Nala,,Adoption,Spayed Female
1,month,1.00,A669009,Dog,Border Collie/Labrador Retriever,Black/White,12/12/2013 18:16,,,Partner,Transfer,Intact Male
1,month,1.00,A680278,Dog,Boxer Mix,Brown Brindle/White,31/5/2014 18:10,,,Partner,Transfer,Intact Female
1,month,1.00,A717152,Dog,German Shepherd Mix,Tricolor,3/12/2015 14:04,,,Partner,Transfer,Intact Male
1,month,1.00,A705629,Dog,Boxer Mix,Black,19/6/2015 0:00,,,Partner,Transfer,Unknown
1,month,1.00,A666657,Dog,Pit Bull Mix,Black/White,9/11/2013 18:10,,,,Adoption,Neutered Male
1,month,1.00,A696185,Dog,Australian Shepherd Mix,Brown/Black,14/2/2015 17:46,,Bailey,Foster,Adoption,Spayed Female
1,month,1.00,A704495,Dog,Labrador Retriever/Plott Hound,Black,5/6/2015 16:04,,,Partner,Transfer,Intact Male
1,month,1.00,A682166,Dog,Labrador Retriever Mix,Black/Tricolor,25/6/2014 13:57,,,Partner,Transfer,Intact Male
1,month,1.00,A691096,Dog,Catahoula Mix,Tan/White,2/11/2014 12:51,,,Partner,Transfer,Intact Female
1,month,1.00,A688339,Dog,Cairn Terrier Mix,Tricolor,15/11/2014 18:05,,,Foster,Adoption,Spayed Female
1,month,1.00,A693788,Dog,Labrador Retriever Mix,Cream/White,7/2/2015 17:45,,,Foster,Adoption,Neutered Male
1,month,1.00,A697339,Dog,German Shepherd/Pit Bull,Brown,23/2/2015 18:36,,,,Adoption,Spayed Female
1,month,1.00,A692293,Dog,Chihuahua Shorthair Mix,Tricolor,18/11/2014 15:33,,,Partner,Transfer,Intact Male
1,month,1.00,A674784,Dog,Chihuahua Shorthair/Dachshund Wirehair,Black/White,15/4/2014 17:03,,Siesta,Foster,Adoption,Spayed Female
1,month,1.00,A686397,Dog,Plott Hound Mix,Black/Brown Brindle,21/8/2014 15:37,,,Partner,Transfer,Intact Female
1,month,1.00,A716368,Dog,Boxer Mix,Sable/White,17/12/2015 11:32,,,Foster,Adoption,Neutered Male
1,month,1.00,A676625,Dog,English Pointer Mix,Chocolate/White,23/5/2014 17:20,,Gavin,Foster,Adoption,Neutered Male
1,month,1.00,A676624,Dog,English Pointer Mix,White/Chocolate,23/5/2014 17:06,,Gunther,Foster,Adoption,Neutered Male
1,month,1.00,A670148,Dog,Labrador Retriever Mix,Black/White,28/1/2014 18:20,,Rosie,Foster,Adoption,Spayed Female
1,month,1.00,A681570,Dog,Labrador Retriever/Blue Lacy,Black/White,11/7/2014 17:51,,Big Joe,Foster,Adoption,Neutered Male
1,month,1.00,A717154,Dog,Pekingese/Miniature Poodle,Tricolor,3/12/2015 14:05,,Boom,Partner,Transfer,Intact Male
1,month,1.00,A667927,Dog,German Shepherd/Mastiff,Tan,22/12/2013 17:20,,Sadie,,Adoption,Spayed Female
1,month,1.00,A692964,Dog,Australian Cattle Dog Mix,White/Black,5/12/2014 18:29,,,Foster,Adoption,Spayed Female
1,month,1.00,A719483,Dog,Labrador Retriever Mix,Yellow,23/1/2016 16:01,,Babs,Partner,Transfer,Intact Female
1,month,1.00,A679397,Dog,German Shepherd/Cardigan Welsh Corgi,Tricolor,25/5/2014 12:04,,,Partner,Transfer,Intact Male
1,month,1.00,A691880,Dog,Pit Bull Mix,Brown Brindle,12/11/2014 16:59,,,Partner,Transfer,Intact Male
1,month,1.00,A668347,Dog,Australian Shepherd Mix,Black/Tricolor,3/12/2013 14:39,,,Partner,Transfer,Intact Male
1,month,1.00,A696446,Dog,Chihuahua Shorthair Mix,Brown/White,8/2/2015 13:55,,,Partner,Transfer,Intact Female
1,month,1.00,A709720,Dog,Shih Tzu/Miniature Poodle,Black,13/8/2015 12:25,,,Partner,Transfer,Intact Male
1,month,1.00,A706844,Dog,Chihuahua Shorthair Mix,Sable/Black,29/8/2015 17:34,,Frankie,Foster,Adoption,Neutered Male
1,month,1.00,A717829,Dog,Miniature Poodle Mix,Black,6/2/2016 17:41,,Bluebell,Foster,Adoption,Spayed Female
1,month,1.00,A705231,Dog,Chihuahua Shorthair Mix,Black/Brown,24/6/2015 17:26,,Yoga,Medical,Euthanasia,Intact Male
1,month,1.00,A701437,Dog,Chihuahua Shorthair Mix,Black Brindle/White,3/5/2015 12:36,,Hamburger,Partner,Transfer,Intact Female
1,month,1.00,A711259,Dog,Flat Coat Retriever/Papillon,Black,27/10/2015 9:54,,,Foster,Adoption,Spayed Female
1,month,1.00,A666647,Dog,Labrador Retriever Mix,White/Black,10/11/2013 17:28,,Lilly,,Adoption,Spayed Female
1,month,1.00,A695716,Dog,Labrador Retriever Mix,Chocolate/White,27/1/2015 12:19,,Ellie,Partner,Transfer,Intact Female
1,month,1.00,A690853,Dog,Irish Setter/Pit Bull,Brown/White,27/10/2014 14:04,,Fat Boy,Partner,Transfer,Intact Male
1,month,1.00,A682606,Dog,Labrador Retriever Mix,Chocolate/White,1/8/2014 17:20,,Diesel,Foster,Adoption,Neutered Male
1,month,1.00,A665009,Dog,Chihuahua Shorthair Mix,Red,12/10/2013 15:04,,,Partner,Transfer,Intact Male
1,month,1.00,A686631,Dog,Border Collie Mix,Chocolate/White,27/8/2014 19:00,,Kasey,,Adoption,Spayed Female
1,month,1.00,A674785,Dog,Chihuahua Shorthair/Dachshund Wirehair,Black,15/4/2014 17:26,,Millie,Foster,Adoption,Spayed Female
1,month,1.00,A687166,Dog,Patterdale Terr Mix,Black/White,23/10/2014 17:24,,Buddy,Foster,Adoption,Intact Male
1,month,1.00,A695822,Dog,Cardigan Welsh Corgi Mix,White/Brown,6/2/2015 16:53,,Potato,,Adoption,Spayed Female
1,month,1.00,A682959,Dog,Jack Russell Terrier Mix,Black/Tan,5/7/2014 16:50,,,Partner,Transfer,Intact Male
1,month,1.00,A699772,Dog,Australian Shepherd/Anatol Shepherd,Blue Merle/White,2/4/2015 17:26,,,Partner,Transfer,Intact Male
1,month,1.00,A702783,Dog,Airedale Terrier/Miniature Schnauzer,Brown Brindle,21/5/2015 17:06,,,,Adoption,Neutered Male
1,month,1.00,A693010,Dog,Labrador Retriever Mix,Tan,26/1/2015 18:47,,,Foster,Adoption,Spayed Female
1,month,1.00,A696151,Dog,Dachshund Mix,Black/Brown,24/2/2015 17:17,,Sully,Foster,Adoption,Neutered Male
1,month,1.00,A690273,Dog,Labrador Retriever Mix,Black/White,22/10/2014 12:53,,,Partner,Transfer,Intact Female
1,month,1.00,A716376,Dog,Boxer Mix,Red/White,17/12/2015 11:33,,,Foster,Adoption,Spayed Female
1,month,1.00,A669967,Dog,Chihuahua Shorthair Mix,Brown/White,31/12/2013 17:15,,Nikko,Partner,Transfer,Intact Male
1,month,1.00,A691879,Dog,Pit Bull Mix,Brown Brindle,12/11/2014 16:59,,,Partner,Transfer,Intact Male
1,month,1.00,A719481,Dog,Labrador Retriever Mix,Yellow,23/1/2016 16:01,,Bobby,Partner,Transfer,Intact Male
1,month,1.00,A666272,Dog,Chihuahua Longhair Mix,Brown,29/10/2013 18:56,,,Suffering,Euthanasia,Intact Female
1,month,1.00,A704857,Dog,Labrador Retriever Mix,Black,12/6/2015 16:58,,,Partner,Transfer,Intact Female
1,month,1.00,A668597,Dog,Rottweiler Mix,Black/White,6/12/2013 11:30,,,Partner,Transfer,Intact Male
1,month,1.00,A698556,Dog,Labrador Retriever/Boxer,Black/White,9/5/2015 12:29,,Buddy,,Adoption,Neutered Male
1,month,1.00,A713334,Dog,Chihuahua Shorthair Mix,Tan,12/10/2015 12:19,,Bug,Partner,Transfer,Intact Female
1,month,1.00,A689602,Dog,Miniature Pinscher/Chihuahua Shorthair,Tan/Brown,23/11/2014 18:36,,Copper,Foster,Adoption,Neutered Male
1,month,1.00,A715754,Dog,Dachshund Mix,Black/Tan,18/11/2015 12:27,,,Foster,Adoption,Neutered Male
1,month,1.00,A706845,Dog,Chihuahua Shorthair Mix,Sable/Black,30/8/2015 11:22,,Big Red,Foster,Adoption,Neutered Male
1,month,1.00,A710631,Dog,Chihuahua Shorthair Mix,White/Tan,26/8/2015 13:01,,Chip,Partner,Transfer,Intact Female
1,month,1.00,A695966,Dog,Dachshund Mix,Tricolor,25/2/2015 17:57,,,Foster,Adoption,Spayed Female
1,month,1.00,A671433,Dog,Chihuahua Shorthair Mix,Tricolor,8/3/2014 17:42,,Felicity,Foster,Adoption,Spayed Female
1,month,1.00,A685397,Dog,Beagle Mix,Tricolor,20/8/2014 10:41,,,Foster,Adoption,Neutered Male
1,month,1.00,A693598,Dog,Boston Terrier,Black/White,15/12/2014 9:28,,,In Kennel,Died,Intact Male
1,month,1.00,A702151,Dog,Jack Russell Terrier/Beagle,Brown/White,21/5/2015 18:05,,,Foster,Adoption,Spayed Female
1,month,1.00,A681964,Dog,Australian Cattle Dog Mix,Brown Brindle/White,13/8/2014 17:22,,Bear,Foster,Adoption,Neutered Male
1,month,1.00,A678290,Dog,Chihuahua Shorthair/Cairn Terrier,Brown,2/7/2014 9:40,,Ginger,Foster,Adoption,Spayed Female
1,month,1.00,A696896,Dog,Pit Bull Mix,Tan/White,19/2/2015 17:43,,,,Return_to_owner,Intact Female
1,month,1.00,A689120,Dog,Labrador Retriever Mix,Black,12/10/2014 17:50,,Tank,Foster,Adoption,Neutered Male
1,month,1.00,A710256,Dog,German Shepherd/Labrador Retriever,Brown/Black,24/8/2015 18:02,,,,Adoption,Spayed Female
1,month,1.00,A679704,Dog,Chihuahua Shorthair Mix,Brown,25/5/2014 15:05,,,Partner,Transfer,Intact Male
1,month,1.00,A689183,Dog,Golden Retriever Mix,Brown,25/10/2014 12:50,,,Foster,Adoption,Spayed Female
1,month,1.00,A669909,Dog,Pit Bull Mix,White/Black,10/2/2014 17:17,,,Partner,Transfer,Intact Female
1,month,1.00,A671432,Dog,Chihuahua Shorthair Mix,Black/Brown,8/3/2014 17:42,,Polly,Foster,Adoption,Spayed Female
1,month,1.00,A704498,Dog,Labrador Retriever/Plott Hound,White/Buff,5/6/2015 16:05,,,Partner,Transfer,Intact Male
1,month,1.00,A693269,Dog,Beagle/German Shepherd,Brown/Black,30/1/2015 19:11,,Denver,Foster,Adoption,Neutered Male
1,month,1.00,A685616,Dog,Chihuahua Shorthair Mix,Brown,9/8/2014 18:53,,Squirt,Partner,Transfer,Intact Female
1,month,1.00,A682607,Dog,Labrador Retriever Mix,Chocolate/White,1/8/2014 19:11,,Ally,Foster,Adoption,Spayed Female
1,month,1.00,A719156,Dog,German Shepherd Mix,Black/Brown,19/1/2016 17:23,,,,Adoption,Neutered Male
1,month,1.00,A668348,Dog,Australian Shepherd Mix,Black/Tricolor,3/12/2013 14:38,,,Partner,Transfer,Intact Male
1,month,1.00,A692381,Dog,German Shepherd/Labrador Retriever,Brown Brindle/White,19/12/2014 16:42,,,Foster,Adoption,Neutered Male
1,month,1.00,A702829,Dog,Yorkshire Terrier Mix,Cream,19/5/2015 17:43,,Pumkin,,Adoption,Spayed Female
1,month,1.00,A680232,Dog,Dachshund,Tan,31/5/2014 12:47,,,Partner,Transfer,Intact Male
1,month,1.00,A707695,Dog,Pit Bull Mix,Blue/White,16/7/2015 15:19,,,Partner,Transfer,Intact Male
1,month,1.00,A704549,Dog,German Shepherd/Boxer,Brown/Black,3/7/2015 17:19,,Betty,Foster,Adoption,Spayed Female
1,month,1.00,A678848,Dog,Jack Russell Terrier Mix,Chocolate/White,16/6/2014 17:46,,Ariel,Foster,Adoption,Spayed Female
1,month,1.00,A704218,Dog,Chihuahua Shorthair Mix,Brown/White,26/7/2015 18:28,,Sansa,Foster,Adoption,Spayed Female
1,month,1.00,A675580,Dog,Pit Bull Mix,Brown Brindle/White,3/4/2014 13:21,,,Partner,Transfer,Intact Male
1,month,1.00,A708381,Dog,Labrador Retriever Mix,Black/White,2/8/2015 12:52,,,Offsite,Adoption,Neutered Male
1,month,1.00,A672802,Dog,Chihuahua Shorthair Mix,Brown/White,21/2/2014 10:14,,Beans,Partner,Transfer,Intact Male
